ts,value,label
0.0095,-0.3446306832750458,0
0.009600000000000001,-0.21679688909009376,0
0.0097,-0.1294368018188588,0
0.0098,0.525134551972936,0
0.0099,0.39527254434484205,0
0.01,-0.2344176705425569,0
0.010100000000000001,0.19851974920374219,0
0.0102,0.11095746791435629,0
0.0103,-0.3275410232380324,0
0.010400000000000001,-0.29708338810545193,0
0.0105,-0.2680312279901732,0
0.0106,-0.17644825551338833,0
0.010700000000000001,-0.8345887207501855,0
0.0108,0.5208234784813311,0
0.0109,0.389705515781064,0
0.011000000000000001,-0.42504634119201146,0
0.0111,0.37242550251305095,0
0.0112,0.13251712475458188,0
0.011300000000000001,0.1521826392650471,0
0.0114,-0.3634590748203578,0
0.0115,0.20420445495437242,0
0.011600000000000001,0.2423196768472478,0
0.0117,0.21267005121979393,0
0.0118,-0.04518611595750775,0
0.0119,-0.11935745066459694,0
0.012,0.33049765733051834,0
0.012100000000000001,0.006675213037817197,0
0.0122,-0.0890846296018363,0
0.0123,-0.3419113366458764,0
0.012400000000000001,0.08564164029331987,0
0.0125,0.20683104280883793,0
0.0126,-0.1241250267636567,0
0.012700000000000001,0.3236019490885481,0
0.0128,0.3048593297081053,0
0.0129,0.13119748329907366,0
0.013000000000000001,-0.18793420702091712,0
0.0131,0.055634585489872324,0
0.0132,0.6064206701516088,0
0.013300000000000001,0.31349859764637916,0
0.0134,0.14353612073695804,0
0.0135,0.17943223712071185,0
0.013600000000000001,0.35040028482757835,0
0.0137,0.5077275718061237,0
0.013800000000000002,-0.5503079078555422,0
0.013900000000000001,0.07903876467923797,0
0.014,0.2611330274758624,0
0.014100000000000001,0.19021603036381915,0
0.0142,-0.1273662202866783,0
0.0143,0.2817110962000956,0
0.014400000000000001,-0.34851939402151183,0
0.0145,-0.03836893971313255,0
0.0146,-0.3055103038374877,0
0.014700000000000001,0.2633811802272006,0
0.0148,0.4197948446888674,0
0.0149,-0.32775624113542035,0
0.015000000000000001,0.34038208259864816,0
0.0151,-0.21812624265446995,0
0.0152,0.29182361702003873,0
0.015300000000000001,0.5317496969018578,0
0.0154,0.006610235367050021,0
0.0155,0.16602310898831574,0
0.015600000000000001,-0.37923575786067937,0
0.015700000000000002,-0.3156082789204115,0
0.0158,0.2783651831246475,0
0.0159,-0.135572806978434,0
0.016,0.03567129463478319,0
0.0161,-0.3970896723482386,0
0.0162,0.5556951714937296,0
0.016300000000000002,0.02258273288246168,0
0.0164,-0.0913876369055301,0
0.0165,0.19670777154862978,0
0.0166,0.40899053355317294,0
0.0167,0.14822684800526914,0
0.016800000000000002,-0.09100418268311528,0
0.016900000000000002,-0.17943542321124648,0
0.017,0.2065365825451433,0
0.0171,0.35975942314417103,0
0.0172,-0.1488283054682103,0
0.0173,0.15225106821522888,0
0.017400000000000002,-0.06922555672776312,0
0.0175,-0.30251269989731855,0
0.0176,0.32644049199093933,0
0.0177,0.2506411148313347,0
0.0178,0.027504143748351483,0
0.0179,0.08691240305905304,0
0.018000000000000002,0.6828435404336954,0
0.0181,0.4511425056491546,0
0.0182,0.1322612340904699,0
0.0183,-0.1443115808732925,0
0.0184,-0.24449766745711937,0
0.018500000000000003,0.25107536660637453,0
0.018600000000000002,0.12778025734020915,0
0.0187,-0.26432903824379184,0
0.0188,-0.18784106824967697,0
0.0189,-0.26035217309904746,0
0.019,0.29785780150625113,0
0.019100000000000002,0.21506926639781412,0
0.019200000000000002,-0.06723427494856592,0
0.0193,0.19701563009773979,0
0.0194,0.07415787314714148,0
0.0195,0.4123241368462105,0
0.0196,0.3707633046072802,0
0.019700000000000002,-0.43146613375849985,0
0.0198,0.1225863515122563,0
0.0199,0.01587119476361163,0
0.02,0.3214575812504161,0
0.0201,0.12216398113764483,0
0.020200000000000003,0.3560474328739104,0
0.020300000000000002,0.39882710715077324,0
0.0204,0.2860219891790512,0
0.0205,-0.3618255896229705,0
0.0206,-0.23310702838842493,0
0.0207,-0.28109897891164204,0
0.020800000000000003,-0.48171071225101836,0
0.020900000000000002,0.11624873080952342,0
0.021,0.02335859430542945,0
0.0211,0.5693181822711625,0
0.0212,0.8522071946032892,0
0.0213,-0.2613447010218333,0
0.021400000000000002,-0.36073639334360447,0
0.021500000000000002,0.5472479067304648,0
0.0216,0.14359478283621413,0
0.0217,-0.2984172151099208,0
0.0218,0.2833938745480331,0
0.0219,-0.5494345260688868,0
0.022000000000000002,-0.15471628632061468,0
0.0221,-0.21049471101089093,0
0.0222,0.11851054121053517,0
0.0223,0.29754828789041704,0
0.0224,-0.2557266064990821,0
0.022500000000000003,-0.009358092467881995,0
0.022600000000000002,0.10379552717802029,0
0.0227,-0.1620524343601137,0
0.0228,-0.34044780898770644,0
0.0229,-0.2964660214805844,0
0.023,0.10598252529519953,0
0.023100000000000002,0.14759238542961362,0
0.023200000000000002,0.24844930355718914,0
0.0233,-0.42400390351160466,0
0.0234,-0.15139662902574896,0
0.0235,-0.23643936326543735,0
0.0236,-0.3180157882313303,0
0.023700000000000002,-0.5021663413571998,0
0.0238,0.819521247969138,0
0.0239,-0.1500092305304999,0
0.024,0.45854867313345515,0
0.0241,0.07137244545167619,0
0.024200000000000003,0.018128195436154185,0
0.024300000000000002,0.2850921369279003,0
0.0244,0.21045374217138021,0
0.0245,0.49153386796382637,0
0.0246,0.22536827302509643,0
0.0247,0.17360013934088275,0
0.024800000000000003,0.2020020140929583,0
0.024900000000000002,0.14302250646453676,0
0.025,-0.10381511246944938,0
0.0251,-0.21322291181495628,0
0.0252,-0.4422663920412762,0
0.0253,-0.25798330888937937,0
0.025400000000000002,0.5873511295259315,0
0.025500000000000002,0.46517485690580057,0
0.0256,-0.04517555971397718,0
0.0257,0.040700321455165306,0
0.0258,-0.4320356027402619,0
0.025900000000000003,-0.4435646094143474,0
0.026000000000000002,0.4039104529995406,0
0.0261,0.5129731422221732,0
0.0262,-0.4261738862614207,0
0.0263,0.18662435966230098,0
0.0264,-0.5470860057424046,0
0.026500000000000003,-0.033513404019445206,0
0.026600000000000002,0.18330936759035998,0
0.0267,0.08633244617158667,0
0.0268,-0.2856761715520734,0
0.0269,-0.3274505524633866,0
0.027,0.5079133333755149,0
0.027100000000000003,-0.09399937628150801,0
0.027200000000000002,0.17497326918822298,0
0.0273,0.5932602997386376,0
0.0274,-0.0897185941828195,0
0.0275,0.889953788907012,0
0.027600000000000003,0.031105893723624514,0
0.027700000000000002,0.5578639405848087,0
0.027800000000000002,0.6023825593440235,0
0.0279,-0.1374112806398994,0
0.028,0.22364954312045748,0
0.0281,0.09208756738985861,0
0.028200000000000003,-0.17195452486924723,0
0.028300000000000002,-0.026798015982400378,0
0.0284,-0.0025911647584464376,0
0.0285,0.35033070226047824,0
0.0286,0.13144935779297925,0
0.0287,-0.2594676349004964,0
0.028800000000000003,0.2190469661765574,0
0.028900000000000002,-0.061871920895776096,0
0.029,0.12969008920760922,0
0.0291,0.05923684176170508,0
0.0292,-0.4210193061455799,0
0.029300000000000003,-0.2427227514059963,0
0.029400000000000003,0.3181338049636375,0
0.029500000000000002,-0.027151516170234827,0
0.0296,-0.07225265981620779,0
0.0297,-0.06883903174407488,0
0.0298,-0.24486635539339305,0
0.029900000000000003,0.21437210462066797,0
0.030000000000000002,0.06794674900500207,0
0.030100000000000002,-0.31190509889150964,0
0.0302,0.4467796775414827,0
0.0303,0.33497928535752947,0
0.0304,2.5888779097711645e-05,0
0.030500000000000003,0.3692634294995051,0
0.030600000000000002,0.042378381914024904,0
0.0307,-0.3170188332647489,0
0.0308,0.6353990228875342,0
0.0309,0.24464052867353395,0
0.031,0.13159463180954095,0
0.031100000000000003,-0.0666302055257367,0
0.031200000000000002,0.6860189012995042,0
0.0313,-0.23027570626853,0
0.031400000000000004,0.3075359014277743,0
0.0315,-0.3926776644055286,0
0.0316,0.19817494330955954,0
0.0317,-0.11482833526332814,0
0.0318,0.5072758179385883,0
0.031900000000000005,-0.7388962101331636,0
0.032,-0.42774240250542267,0
0.032100000000000004,0.3238254794505167,0
0.0322,-0.481585760671252,0
0.0323,0.6858801226167924,0
0.0324,0.34650961433265304,0
0.0325,-0.20183919155302008,0
0.032600000000000004,0.1778561650560293,0
0.0327,0.2930472564514898,0
0.0328,0.43787275424772915,0
0.0329,-0.10839766069093176,0
0.033,0.3586928377333253,0
0.033100000000000004,0.19709719623192504,0
0.0332,0.03427292009108775,0
0.0333,0.22468330599349884,0
0.0334,0.04910031884766993,0
0.0335,0.2369973992153463,0
0.033600000000000005,0.4965722242086086,0
0.0337,0.5461823617318843,0
0.033800000000000004,0.05400768291072436,0
0.0339,0.02752716943262449,0
0.034,-0.33942206078712944,0
0.0341,0.09043424950720172,0
0.0342,0.0791461584264178,0
0.034300000000000004,-0.044746263421035284,0
0.0344,0.3139424756420229,0
0.0345,0.5121723243570119,0
0.0346,0.021740676343703205,0
0.0347,-0.20377051510718786,0
0.034800000000000005,0.2643506035262343,0
0.0349,0.11350479409257222,0
0.035,-0.3177681028643544,0
0.0351,0.09221855302326545,0
0.0352,0.3986711317661189,0
0.035300000000000005,0.42150582520059116,0
0.0354,-0.3340686414496851,0
0.035500000000000004,-0.4912546783056645,0
0.0356,0.14090767991688002,0
0.0357,-0.13105036738333536,0
0.0358,0.026663059389634473,0
0.0359,-0.25700023189112386,0
0.036000000000000004,0.29320490929794707,0
0.0361,-0.05817159121977196,0
0.0362,0.3335773192220672,0
0.0363,0.4728554102945504,0
0.0364,0.12016908090176667,0
0.036500000000000005,0.08835135558856423,0
0.0366,0.2255356390160448,0
0.0367,0.4555523593428641,0
0.0368,-0.1567284634646025,0
0.0369,0.4547578603964557,0
0.037000000000000005,-0.535801441760162,0
0.0371,0.41040893319168326,0
0.037200000000000004,-0.5885902921026316,0
0.0373,-0.07265133410782613,0
0.0374,0.2885437058807125,0
0.0375,0.10597883188009652,0
0.0376,-0.4973434490550452,0
0.037700000000000004,0.7466365781728185,0
0.0378,-0.20035526808055612,0
0.0379,0.023861122912245625,0
0.038,-0.3932993987066047,0
0.0381,0.4625644824302806,0
0.038200000000000005,-0.26955781434453147,0
0.0383,0.2465736652194655,0
0.038400000000000004,-0.17047711989364747,0
0.0385,0.28658691525729973,0
0.0386,-0.013529232328782462,0
0.038700000000000005,0.2113980276329997,0
0.0388,0.34509776809509707,0
0.038900000000000004,-0.26100405153117373,0
0.039,-0.16540511262613336,0
0.0391,-0.41489205266607476,0
0.0392,-0.19756304003875072,0
0.0393,0.21471142463521542,0
0.039400000000000004,0.24990858864619575,0
0.0395,0.31902665432772254,0
0.0396,-0.08674097922649925,0
0.0397,0.17599059494941618,0
0.0398,-0.18825556169495106,0
0.039900000000000005,-0.09033708033020924,0
0.04,0.02868357459747891,0
0.040100000000000004,0.3756474042621174,0
0.0402,0.375243262625815,0
0.0403,-0.006952822261977493,0
0.040400000000000005,-0.011038807988171598,0
0.0405,0.37554378265143207,0
0.040600000000000004,0.199076320681562,0
0.0407,0.009193734691523708,0
0.0408,0.572657853902866,0
0.0409,0.018666984428865968,0
0.041,-0.024395198752401648,0
0.041100000000000005,0.6837052209619805,0
0.0412,0.2900537818073889,0
0.0413,0.03524349002572641,0
0.0414,0.10462262794689,0
0.0415,0.09805809250154564,0
0.041600000000000005,0.10935906375198262,0
0.0417,0.26797604829845345,0
0.041800000000000004,-0.23630201619398356,0
0.0419,-0.13767943270660415,0
0.042,0.13914783535957698,0
0.042100000000000005,0.013567871333700104,0
0.0422,0.19480625037030325,0
0.042300000000000004,0.6363402381635206,0
0.0424,0.2586343481341582,0
0.0425,-0.09634995544267792,0
0.0426,0.08952862718239576,0
0.0427,0.18636554524424437,0
0.042800000000000005,0.30630568948788695,0
0.0429,0.08681749134687174,0
0.043000000000000003,-0.049815849856822345,0
0.0431,-0.18508542381577608,0
0.0432,0.17390598809381858,0
0.043300000000000005,0.14701492376789566,0
0.0434,0.35114505810482266,0
0.043500000000000004,0.4542634375023157,0
0.0436,0.12634172758735163,0
0.0437,-0.5415672215097534,0
0.0438,-0.14942133769252594,0
0.0439,-0.09583223408310428,0
0.044000000000000004,0.42000212031619355,0
0.0441,0.37524332554627815,0
0.0442,0.3843422628024129,0
0.0443,0.1415439234570342,0
0.0444,0.39209496383072184,0
0.044500000000000005,0.5667592388503557,0
0.0446,0.34357421390631887,0
0.044700000000000004,-0.02061206610951745,0
0.0448,0.4736821006805245,0
0.0449,0.4228166060563857,0
0.045000000000000005,0.45604203179086755,0
0.0451,-0.13767163087849768,0
0.045200000000000004,0.18202806859049483,0
0.0453,-0.29701851669416485,0
0.0454,-0.091185615060546,0
0.0455,0.17555110322938086,0
0.0456,-0.19769388260579823,0
0.045700000000000005,0.019137035101484137,0
0.0458,-0.04179656105975195,0
0.0459,0.3633591718849556,0
0.046,0.011119308029542016,0
0.0461,0.1285045280719325,0
0.046200000000000005,0.38677183794424963,0
0.0463,-0.36222111340373375,0
0.046400000000000004,0.3607050939769454,0
0.0465,-0.03980308903506154,0
0.0466,0.43351878705611463,0
0.046700000000000005,0.36866957523623145,0
0.0468,-0.37246427552423944,0
0.046900000000000004,-0.16645749569803814,0
0.047,0.02975965343232609,0
0.0471,0.37420185238767556,0
0.0472,0.5983353033989168,0
0.0473,0.47068867779493123,0
0.047400000000000005,0.09627372564320524,0
0.0475,0.12367347810088654,0
0.0476,0.22338192442790308,0
0.0477,0.1627823183008363,0
0.0478,0.01243944093759107,0
0.047900000000000005,0.09589201855736616,0
0.048,-0.3260262073779568,0
0.048100000000000004,0.05336857306664472,0
0.0482,-0.036190101581648204,0
0.0483,0.5796387031991791,0
0.048400000000000006,-0.4256571188870265,0
0.0485,0.23141769215120733,0
0.048600000000000004,-0.26850298559708025,0
0.0487,0.09422192085233148,0
0.0488,0.04379314509464671,0
0.0489,0.13490181355300176,0
0.049,0.3540757007174974,0
0.049100000000000005,-0.17612469504152256,0
0.0492,-0.15696938397802956,0
0.049300000000000004,0.051251807206155395,0
0.0494,-0.012949578548041601,0
0.0495,0.11417586746956129,0
0.049600000000000005,-0.09041619280942126,0
0.0497,-0.12040343366214662,0
0.049800000000000004,0.030410481713417092,0
0.0499,-0.020347609652185586,0
0.050100000000000006,-0.1831291050644262,0
0.05020000000000001,0.373486026593958,0
0.05030000000000001,0.3425785253611894,0
0.050400000000000014,-0.31596012277612606,0
0.05050000000000002,-0.36524291316105834,0
0.05060000000000002,-0.31567404772053287,0
0.05070000000000002,0.0338461791245136,0
0.050800000000000026,0.25194597828211857,0
0.05090000000000003,-0.06373342414260601,0
0.05100000000000003,0.24059393867815593,0
0.051100000000000034,-0.26974870435240755,0
0.05120000000000004,0.4497985818622962,0
0.05130000000000004,0.5457478523031235,0
0.05140000000000004,-0.2725247650299842,0
0.051500000000000046,0.2838965693797957,0
0.05160000000000005,0.1307367975994635,0
0.05170000000000005,0.06140931193183944,0
0.051800000000000054,0.08835895856174848,0
0.05190000000000006,0.35655622338657494,0
0.05200000000000006,0.17350948869445953,0
0.05210000000000006,-0.34525870761741867,0
0.052200000000000066,0.21512012897660826,0
0.05230000000000007,-0.29449043695596355,0
0.05240000000000007,0.4191369601626637,0
0.052500000000000074,-0.22058001404182626,0
0.05260000000000008,0.2250351132320733,0
0.05270000000000008,-0.1383011742886297,0
0.05280000000000008,0.20685619010271172,0
0.052900000000000086,-0.07669873625678994,0
0.05300000000000009,0.5041454347584462,0
0.05310000000000009,0.15728207798903765,0
0.053200000000000094,-0.2677593965786541,0
0.0533000000000001,0.11006392934651124,0
0.0534000000000001,0.3463595960770085,0
0.0535000000000001,0.24739134448201472,0
0.053600000000000106,0.07385508595556992,0
0.05370000000000011,0.3816935704606351,0
0.05380000000000011,0.22148625058785804,0
0.053900000000000114,-0.33900589416180466,0
0.05400000000000012,0.5623439081946612,0
0.05410000000000012,0.11896341919988707,0
0.05420000000000012,-0.015118389994722273,0
0.054300000000000126,0.49046951312276504,0
0.05440000000000013,0.11579367014843676,0
0.05450000000000013,-0.10964463192033487,0
0.054600000000000135,0.6163496096599499,0
0.05470000000000014,0.29405524416036877,0
0.05480000000000014,0.17355780369947033,0
0.05490000000000014,0.2848472706586907,0
0.055000000000000146,0.07080511920694155,0
0.05510000000000015,0.10457988366039268,0
0.05520000000000015,-0.09037786150461624,0
0.055300000000000155,-0.2960529601509355,0
0.05540000000000016,0.2053535441065877,0
0.05550000000000016,0.07341583027001125,0
0.05560000000000016,0.3481247128000222,0
0.055700000000000166,-0.28349954311694375,0
0.05580000000000017,0.20422587960124522,0
0.05590000000000017,-0.519775294903444,0
0.056000000000000175,-0.18577483643526366,0
0.05610000000000018,0.16814799337390235,0
0.05620000000000018,-0.16707587468782947,0
0.05630000000000018,0.09733562830986162,0
0.056400000000000186,0.3695787944377279,0
0.05650000000000019,-0.00036637563569588694,0
0.05660000000000019,-0.40483283267057246,0
0.056700000000000195,0.24588715208588355,0
0.0568000000000002,0.5336531514172563,0
0.0569000000000002,-0.22887701314587233,0
0.0570000000000002,0.3944275760311431,0
0.057100000000000206,-0.040644689917478286,0
0.05720000000000021,0.38521187685760533,0
0.05730000000000021,-0.037001611447789046,0
0.057400000000000215,-0.2874977461177147,0
0.05750000000000022,0.15833556166300083,0
0.05760000000000022,0.586571890010578,0
0.05770000000000022,0.37220217127937955,0
0.057800000000000226,0.39981458753186316,0
0.05790000000000023,0.04898566513070537,0
0.05800000000000023,0.020853705118111174,0
0.058100000000000235,-0.1705356337155724,0
0.05820000000000024,-0.2558345752191355,0
0.05830000000000024,0.4292467701595986,0
0.05840000000000024,0.06432936716574564,0
0.058500000000000246,0.09439738529169452,0
0.05860000000000025,-0.45450099756928986,0
0.05870000000000025,-0.14573726929026415,0
0.058800000000000255,0.6085563832470655,0
0.05890000000000026,-0.14210885525692285,0
0.05900000000000026,-0.16141361075396998,0
0.05910000000000026,0.17935510392067683,0
0.059200000000000266,0.426868920858696,0
0.05930000000000027,0.4851949054827337,0
0.05940000000000027,-0.15510680637438506,0
0.059500000000000275,-0.20684856534428886,0
0.05960000000000028,-0.00357024081633156,0
0.05970000000000028,-0.057174064472586064,0
0.059800000000000283,0.12716293986048813,0
0.059900000000000286,-0.2910014530417949,0
0.06000000000000029,0.48998727299875694,0
0.06010000000000029,0.026272413243841053,0
0.060200000000000295,0.665836963768145,0
0.0603000000000003,0.1147002031038654,0
0.0604000000000003,0.08996629748833596,0
0.060500000000000304,-0.5534847886674199,0
0.060600000000000306,0.39367246313882664,0
0.06070000000000031,0.457251545248227,0
0.06080000000000031,0.43721353930388507,0
0.060900000000000315,0.33289848737457184,0
0.06100000000000032,0.05773334576095448,0
0.06110000000000032,3.196500902665888e-15,2
0.061200000000000324,7.069876094102248,2
0.061300000000000326,3.933917814501097,2
0.06140000000000033,-7.0166385898306265,2
0.06150000000000033,-9.435756701610865,2
0.061600000000000335,4.472976933131556,2
0.06170000000000034,17.651177186129704,2
0.06180000000000034,4.081343444770924,2
0.061900000000000344,-37.846378155207645,2
0.062000000000000347,-76.15113669153088,2
0.06210000000000035,-76.15113669153091,2
0.06220000000000035,-37.846378155207645,2
0.062300000000000355,4.081343444770893,2
0.06240000000000036,17.65117718612971,2
0.06250000000000036,4.4729769331315685,2
0.06260000000000036,-9.435756701610865,2
0.06270000000000037,-7.0166385898306265,2
0.06280000000000037,3.933917814501084,2
0.06290000000000037,7.069876094102252,2
0.06300000000000038,3.196500902665888e-15,2
0.06310000000000038,0.23270911428309135,0
0.06320000000000038,0.1713743984772691,0
0.06330000000000038,0.08002429972088608,0
0.06340000000000039,0.36163083059985557,0
0.06350000000000039,-0.054906175330446644,0
0.06360000000000039,-0.24403265638339142,0
0.0637000000000004,-0.09840265004983452,0
0.0638000000000004,-0.4864952553006457,0
0.0639000000000004,0.15564841099516843,0
0.0640000000000004,0.6948377198189396,0
0.0641000000000004,0.25493228758883746,0
0.06420000000000041,0.6411417035721844,0
0.06430000000000041,0.27644591946192026,0
0.06440000000000042,-0.15158553037756753,0
0.06450000000000042,0.15477602568084997,0
0.06460000000000042,-0.29855033539263093,0
0.06470000000000042,0.4739377332442974,0
0.06480000000000043,-0.6965885602816559,0
0.06490000000000043,0.2110024272127915,0
0.06500000000000043,0.25868296672392543,0
0.06510000000000044,0.06731767197482263,0
0.06520000000000044,0.14433368302661131,0
0.06530000000000044,0.7735444472894326,0
0.06540000000000044,0.25070552037116445,0
0.06550000000000045,-0.18755404259272723,0
0.06560000000000045,0.13485146836908138,0
0.06570000000000045,0.044353829145711496,0
0.06580000000000046,0.024956423609656567,0
0.06590000000000046,-0.29947749289389286,0
0.06600000000000046,0.44038620883458635,0
0.06610000000000046,0.14858785529602528,0
0.06620000000000047,-0.2124419230516687,0
0.06630000000000047,0.2570798913211929,0
0.06640000000000047,0.16877083667711731,0
0.06650000000000048,-0.17920998183470552,0
0.06660000000000048,0.298006772051643,0
0.06670000000000048,-0.1598424139928867,0
0.06680000000000048,-0.2651012500010804,0
0.06690000000000049,-0.16764229546305282,0
0.06700000000000049,-0.3462926626820162,0
0.06710000000000049,0.252509213542866,0
0.0672000000000005,0.6716462689482091,0
0.0673000000000005,0.2868694527644243,0
0.0674000000000005,0.586861880895925,0
0.0675000000000005,0.4047814236727778,0
0.0676000000000005,-0.15251096837975067,0
0.06770000000000051,-0.07101155131886314,0
0.06780000000000051,0.1410115949959769,0
0.06790000000000052,0.47818958278749746,0
0.06800000000000052,0.3248429121877593,0
0.06810000000000052,-0.0883117343027533,0
0.06820000000000052,0.18731071593535958,0
0.06830000000000053,0.09741004044431303,0
0.06840000000000053,0.3902048916530071,0
0.06850000000000053,-0.15032511758942524,0
0.06860000000000054,0.21499695090058096,0
0.06870000000000054,-0.2796300198454536,0
0.06880000000000054,0.24887274288551778,0
0.06890000000000054,-0.24533643798227564,0
0.06900000000000055,-0.5518102886644448,0
0.06910000000000055,0.047699565980131434,0
0.06920000000000055,0.011770424574875787,0
0.06930000000000056,0.021201146708390836,0
0.06940000000000056,0.5925534699693241,0
0.06950000000000056,0.20083258907899576,0
0.06960000000000056,-0.03262715068495903,0
0.06970000000000057,-0.502008476815909,0
0.06980000000000057,0.7085261079599587,0
0.06990000000000057,0.30003443561678456,0
0.07000000000000058,-0.05324274971120374,0
0.07010000000000058,0.49586593132652723,0
0.07020000000000058,0.17872560059535597,0
0.07030000000000058,0.177577556140628,0
0.07040000000000059,0.1652510533735664,0
0.07050000000000059,-0.062885369347121,0
0.07060000000000059,0.07021160572033969,0
0.0707000000000006,0.02421738939720164,0
0.0708000000000006,-0.2568023798369443,0
0.0709000000000006,-0.0536830126610619,0
0.0710000000000006,0.6621118587923863,0
0.07110000000000061,0.13445459496088283,0
0.07120000000000061,0.32359248137252894,0
0.07130000000000061,0.4779006475730258,0
0.07140000000000062,0.29505580731325104,0
0.07150000000000062,-0.3772338967447621,0
0.07160000000000062,-0.05153904519895944,0
0.07170000000000062,0.1738043670804369,0
0.07180000000000063,0.07247328941844972,0
0.07190000000000063,0.45592997903957794,0
0.07200000000000063,0.08621698760747325,0
0.07210000000000064,0.9346074344737987,0
0.07220000000000064,0.42063994363101737,0
0.07230000000000064,0.2557799290415034,0
0.07240000000000064,-0.31254430341605266,0
0.07250000000000065,0.05174234420196577,0
0.07260000000000065,0.012618362323105245,0
0.07270000000000065,0.07721363447563023,0
0.07280000000000066,0.4181854374328053,0
0.07290000000000066,0.14274028048784101,0
0.07300000000000066,0.05478129018691534,0
0.07310000000000066,-0.21053839568464666,0
0.07320000000000067,0.11128523705324744,0
0.07330000000000067,-0.0807400878966199,0
0.07340000000000067,0.24522424532768894,0
0.07350000000000068,-0.0774068980635583,0
0.07360000000000068,0.3144920206362874,0
0.07370000000000068,0.14294348260958448,0
0.07380000000000068,0.2686058256392002,0
0.07390000000000069,0.28182384890938567,0
0.07400000000000069,0.18151337312391877,0
0.0741000000000007,0.4813806623498072,0
0.0742000000000007,-0.021741489642028017,0
0.0743000000000007,-0.24500516291258498,0
0.0744000000000007,-0.3689256665420698,0
0.0745000000000007,0.04981210333647719,0
0.07460000000000071,0.09465065118295649,0
0.07470000000000071,0.22929789142118423,0
0.07480000000000071,0.403040114517882,0
0.07490000000000072,-0.13536871353842875,0
0.07500000000000072,-0.10543572601232318,0
0.07510000000000072,0.16403184044690078,0
0.07520000000000072,0.686515058758338,0
0.07530000000000073,-0.1769326864629499,0
0.07540000000000073,0.2652462890806484,0
0.07550000000000073,-0.027631728441159492,0
